# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=4
# iter=3000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=300
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-185.67,0.966537,0.0438943,6,127,0,194.729,-0.10721,-9.59055,-0.063368,0.0335524,-0.36517,-0.24319,-0.120852,-1.71813,1.49151,1.02995,5.29509,-0.384049,0.698189,1.12783,-0.818052,0.754967,0.721406,-0.128651,-1.0975,0.141759,0.375656,0.321596,2.25255,-0.335539,0.177663,-1.93361,-1.28771,-0.639922,-9.09763,7.8977,5.45368,-0.0544426,0.0989747,0.159881,-0.115966,0.107024,0.102266,-0.0182375,-0.15558,-0.10721
-185.023,0.979469,0.0438943,7,127,0,197.957,-0.13991,-6.86783,0.210014,-1.37727,-0.918462,-0.856673,1.00912,-0.437929,-0.739423,0.132205,3.77341,-0.258233,0.348661,1.02939,-0.627755,-0.0840425,0.939647,0.476131,-0.346129,0.170234,0.212731,0.403603,4.09656,0.79247,-5.19699,-3.46573,-3.23257,3.80783,-1.65249,-2.79014,0.498864,-0.0439602,0.0593542,0.175238,-0.106865,-0.0143069,0.15996,0.0810538,-0.0589231,-0.13991
-190.945,0.886034,0.0438943,6,63,0,202.966,-0.160257,-9.31315,0.824438,-1.37185,-1.0553,-1.01445,0.860913,-0.354288,-0.422092,0.591159,3.96403,-0.113262,0.439835,0.589268,-0.506939,0.187312,1.18405,-0.674348,-0.280961,0.255282,0.160983,0.414629,5.14001,3.2681,-5.43805,-4.18325,-4.02133,3.41269,-1.40441,-1.67319,2.34338,-0.0289138,0.112282,0.15043,-0.129412,0.0478175,0.302267,-0.172149,-0.0717242,-0.160257
-197.516,0.947599,0.0438943,7,127,0,210.316,-0.0832166,-3.6853,0.165448,-0.953217,-0.306372,-0.574925,0.928063,-2.06414,0.174426,-1.58106,4.55652,-0.299219,0.778551,1.04094,-0.174439,0.742385,0.639665,1.49822,0.490819,0.0669651,0.400857,0.376184,2.16037,0.753869,-4.34335,-1.39599,-2.61966,4.22874,-9.40529,0.794774,-7.20411,-0.0200372,0.0521357,0.0697066,-0.0116813,0.0497139,0.0428352,0.100329,0.0328678,-0.0832166
-194.838,0.998976,0.0438943,7,127,0,207.114,-0.135925,-11.6479,0.43619,-1.62006,-1.64035,-1.18411,0.141851,-0.689914,1.20938,2.09583,2.2005,-0.549211,0.725567,1.34081,-0.550816,-0.254231,0.774052,-0.254238,-1.961,0.12476,0.300961,0.509923,3.81211,0.959834,-3.56493,-3.60959,-2.60564,0.312142,-1.51816,2.66123,4.61187,-0.0685195,0.0905217,0.167279,-0.0687198,-0.0317178,0.0965707,-0.0317188,-0.244654,-0.135925
-200.239,0.908351,0.0438943,7,127,0,210.845,-0.216597,-3.84418,1.15056,-1.39708,-0.69947,-0.554047,0.821665,-1.02222,-1.54839,2.77149,2.27539,-0.655139,1.23518,1.71849,0.475365,-0.402249,-0.23579,0.370412,1.66085,0.0851681,0.435184,0.336768,2.47777,2.61798,-3.1789,-1.59157,-1.26067,1.86961,-2.32594,-3.52319,6.30623,-0.0557969,0.105198,0.14636,0.0404859,-0.0342588,-0.0200818,0.0315473,0.141452,-0.216597
-196.434,0.994013,0.0438943,7,127,0,212.802,-0.0462906,-15.4846,-1.09916,-1.09422,-1.43453,-0.790915,0.657429,-1.35126,1.8268,-0.558294,4.00072,-0.824708,0.757175,0.59539,-1.52653,1.40098,2.09535,-0.0345948,-1.63937,0.0991573,0.255867,0.391349,3.02485,-4.39744,-4.37769,-5.73916,-3.16423,2.63019,-5.406,7.30851,-2.23358,-0.0817759,0.0750794,0.0590373,-0.151367,0.138918,0.207769,-0.00343033,-0.162555,-0.0462906
-195.443,0.986028,0.0438943,7,127,0,207.3,-0.20481,-9.23222,0.337204,-1.35956,-1.39529,-0.890713,0.995965,-1.28232,-0.40455,1.1833,2.86775,-0.367111,0.574994,2.28804,-0.204927,-1.00845,1.25285,0.108402,0.751104,0.0974678,0.433322,0.397509,3.0258,0.967017,-3.89887,-4.00134,-2.55434,2.85618,-3.67739,-1.16015,3.39341,-0.0357815,0.0560434,0.22301,-0.0199737,-0.0982918,0.122112,0.0105657,0.0732085,-0.20481
-192.485,0.997806,0.0438943,6,127,0,202.924,-0.131307,-9.50858,0.791627,-1.42125,-0.713483,-1.05587,0.0720983,-0.465205,1.04471,1.02792,3.48965,-0.770464,1.28683,1.8705,0.192164,1.0991,1.58788,-0.839808,-0.446477,0.0731616,0.269246,0.405653,3.23174,2.7625,-4.95966,-2.4898,-3.68463,0.251598,-1.6234,3.64567,3.58709,-0.0563683,0.0941463,0.136849,0.014059,0.0804116,0.116172,-0.0614416,-0.032665,-0.131307
-195.392,0.815767,0.0438943,7,127,0,205.875,-0.157214,-5.74228,-1.25979,-0.542969,-0.790456,-0.471663,0.747701,-2.25679,-0.206226,-0.819873,3.56106,-0.25521,1.13357,0.657361,-2.30537,-0.353748,0.311243,1.25952,-0.0632716,0.107522,0.418713,0.412914,2.92932,-4.48619,-1.93354,-2.81486,-1.67962,2.66261,-8.03658,-0.734382,-2.91961,-0.0274407,0.121884,0.0706808,-0.247878,-0.0380357,0.0334655,0.135426,-0.00680308,-0.157214
-196.089,0.979572,0.0438943,6,63,0,204.14,-0.167246,-5.01891,-1.61067,-0.531675,-0.777857,-0.503781,0.755777,-2.21767,-0.477328,-0.658508,3.57107,-0.233693,1.12674,0.824288,-2.43569,-0.232382,0.261113,1.34831,0.369147,0.103324,0.378734,0.401889,2.73536,-5.75183,-1.89865,-2.77778,-1.79904,2.69894,-7.91946,-1.70457,-2.35158,-0.0241461,0.116419,0.0851688,-0.251665,-0.0240107,0.0269793,0.139313,0.0381418,-0.167246
-200.789,0.988811,0.0438943,7,127,0,214.786,-0.23193,-14.0802,0.934779,-1.46296,-1.59358,-0.974752,-0.271112,0.022553,0.838417,1.03156,2.52018,-0.866,1.90881,1.66836,1.29589,0.826136,1.98766,-1.62657,0.439465,0.0470879,0.468422,0.358353,2.05718,2.35581,-3.68692,-4.01611,-2.45655,-0.683252,0.0568376,2.11296,2.59973,-0.0407781,0.0898821,0.0785595,0.0610207,0.038901,0.0935946,-0.076592,0.0206935,-0.23193
-195.995,0.970794,0.0438943,7,127,0,211.259,-0.123217,-4.88215,-2.33778,-0.927708,-0.758722,-0.695894,0.845144,0.0418764,0.315535,1.82774,3.62462,-0.373344,0.817729,-0.139255,-1.22169,0.86281,0.741639,2.14358,-0.315218,0.160631,0.444964,0.410978,3.36052,-8.47356,-3.36259,-2.75008,-2.52235,3.06333,0.151786,1.14369,6.62485,-0.0599706,0.131353,-0.0223687,-0.196241,0.138594,0.11913,0.344325,-0.0506337,-0.123217
-195.294,0.999038,0.0438943,7,127,0,207.238,-0.260437,-13.3586,1.66978,-0.935783,-1.20728,-0.580356,0.654538,-1.28628,1.31508,-0.753181,3.14205,-0.45211,0.677616,0.596069,-1.26703,-0.100969,2.16935,-2.35922,-0.862936,0.13034,0.310172,0.357571,2.22482,5.24654,-2.94027,-3.79332,-1.82351,2.05659,-4.04156,4.13206,-2.36653,-0.058928,0.0883204,0.0776916,-0.165144,-0.0131603,0.282752,-0.3075,-0.112475,-0.260437
-188.495,0.975113,0.0438943,6,127,0,206.77,-0.132842,-18.7378,1.88162,-1.19841,-1.31411,-0.879904,0.0492314,-0.776533,1.3879,0.248123,4.17479,-0.207575,0.55327,0.894357,-0.95874,1.10936,0.760963,-1.8084,-1.32961,0.166274,0.237504,0.366373,2.71395,7.85537,-5.00313,-5.48614,-3.67341,0.205531,-3.24186,5.79417,1.03586,-0.0345142,0.0919941,0.148708,-0.159413,0.184457,0.126528,-0.300688,-0.221078,-0.132842
-184.714,0.71403,0.0438943,6,63,0,205.825,-0.207014,-8.6009,1.48278,-1.28884,-1.00525,-0.964625,1.15535,-1.54656,0.702461,0.961806,2.97115,-0.172302,0.583471,1.13962,-0.639563,0.32611,1.50361,1.0245,-0.363959,0.141839,0.297055,0.335976,2.83795,4.40555,-3.82933,-2.98674,-2.86604,3.43271,-4.59505,2.08711,2.85767,-0.0244392,0.082759,0.161643,-0.090715,0.0462552,0.21327,0.145314,-0.0516236,-0.207014
-178.794,0.9952,0.0438943,6,63,0,188.445,-0.10183,-6.45136,0.808297,-0.826078,-0.624672,-0.818347,0.779431,-1.78633,0.455729,0.826498,3.63629,-0.190626,0.354414,0.638726,-0.293669,0.739922,0.774006,0.0427164,-0.380911,0.267772,0.236538,0.360332,2.07327,2.93921,-3.00386,-2.27149,-2.97575,2.83424,-6.49563,1.65716,3.00539,-0.0510442,0.0949021,0.171033,-0.0786364,0.19813,0.207257,0.0114383,-0.101997,-0.10183
-175.753,0.995596,0.0438943,6,63,0,184.426,-0.152488,-10.8277,-0.682908,-0.465884,-0.870815,-0.604742,0.462362,-1.63151,1.55021,0.971053,4.39269,-0.139662,0.25791,0.512666,-0.349398,0.0769195,0.885977,0.394122,-0.440862,0.397974,0.141468,0.340179,2.93738,-2.9998,-2.04648,-3.82522,-2.65644,2.03101,-7.16669,6.80958,4.26553,-0.055582,0.102642,0.204028,-0.139051,0.030612,0.352596,0.15685,-0.175452,-0.152488
-176.937,0.62114,0.0438943,6,127,0,183.87,-0.13247,-10.4182,-0.984842,-0.613192,-0.941091,-0.735504,0.723229,-1.5335,1.79328,0.91762,4.15759,-0.18328,0.256617,0.566037,-0.289504,0.0959406,0.886639,0.568062,-0.4021,0.353299,0.14291,0.338486,2.67236,-4.09457,-2.5494,-3.91268,-3.05793,3.00689,-6.37566,7.45574,3.81509,-0.0647528,0.0906624,0.19998,-0.102281,0.0338957,0.313249,0.200696,-0.142061,-0.13247
-182.182,0.871014,0.0438943,7,127,0,190.043,-0.179667,-5.31214,0.673084,-0.639068,-0.26618,-0.494804,0.472434,-0.756102,0.100555,0.190032,7.05938,-0.344283,0.708108,1.64667,-0.572844,0.825982,1.31644,-0.131413,-0.156616,0.106628,0.258037,0.302728,2.10692,4.75156,-4.51143,-1.87907,-3.49301,3.3351,-5.33761,0.709854,1.34151,-0.0367101,0.0755038,0.17558,-0.061081,0.0880725,0.140369,-0.0140122,-0.0166996,-0.179667
-187.708,0.758586,0.0438943,6,127,0,194.935,-0.12044,-13.1963,-1.94685,-1.17873,-1.21041,-1.16195,-0.16366,-1.64364,2.53769,0.351869,3.34746,-0.509044,0.671042,0.782115,-0.63768,0.173598,1.69197,0.985374,0.031029,0.159776,0.28597,0.29124,1.58744,-6.51701,-3.94575,-4.0518,-3.88957,-0.547845,-5.50201,8.49482,1.17787,-0.0813327,0.107216,0.124963,-0.101886,0.0277367,0.270335,0.157439,0.00495767,-0.12044
-182.687,0.962403,0.0438943,6,63,0,194.221,-0.158669,-7.11944,-0.386184,-1.26797,-0.788689,-0.881124,0.495558,-0.80627,-0.670111,-0.251584,4.1487,-0.331952,0.513416,1.4151,-0.610225,0.148186,0.645777,-0.551334,-1.21194,0.164205,0.256745,0.32466,2.38738,-1.60216,-5.26042,-3.27203,-3.65552,2.05592,-3.34497,-2.78009,-1.04375,-0.0545083,0.0843056,0.232367,-0.100202,0.024333,0.10604,-0.090532,-0.199006,-0.158669
-189.416,0.979996,0.0438943,6,63,0,193.67,-0.0230141,-5.73363,-0.517775,-1.59235,-0.838801,-0.913853,0.47091,-0.808699,-0.858836,-0.149113,3.20633,-0.338377,0.355811,0.424763,-0.571901,0.173523,1.11638,0.901456,-1.18056,0.224268,0.263551,0.324642,1.67056,-1.66016,-5.10561,-2.68947,-2.93011,1.50989,-2.59296,-2.75371,-0.478106,-0.0758871,0.0797969,0.0952606,-0.128259,0.0389156,0.250368,0.202168,-0.26476,-0.0230141
-188.998,0.964913,0.0438943,7,127,0,204.26,-0.154314,0.416775,-0.481033,-0.91942,-0.343629,-0.767266,0.864879,-1.65396,-1.34941,1.28959,3.94934,-0.475927,0.664829,0.983477,0.0281063,-0.948058,1.17298,0.611145,-0.816093,0.124997,0.389841,0.340059,2.45341,-1.89977,-3.63111,-1.35711,-3.0302,3.41571,-6.53207,-5.32928,5.09303,-0.0594895,0.0831017,0.122932,0.0035132,-0.118504,0.146619,0.0763913,-0.102009,-0.154314
-185.858,0.945998,0.0438943,7,127,0,201.32,-0.168617,-12.2275,0.302826,-1.26143,-1.04126,-0.876331,0.749862,-0.890471,0.859789,-0.471055,4.41522,-0.466682,0.265252,1.05628,-0.662031,0.871529,0.995516,0.41552,0.432707,0.15245,0.19657,0.386439,3.68538,1.33704,-5.56951,-4.59737,-3.8692,3.31081,-3.93163,3.79616,-2.07981,-0.0711454,0.0404375,0.16103,-0.100926,0.132864,0.151766,0.0633459,0.065966,-0.168617
-183.332,0.719698,0.0438943,7,127,0,199.167,-0.0706632,-2.95724,-0.245559,-0.445444,-0.431691,-0.466607,0.740086,-1.39142,-0.212326,1.10655,4.28137,-0.235688,0.62792,1.18498,-0.431254,0.098965,0.992474,0.292009,-1.43883,0.153034,0.220517,0.362303,2.32758,-1.05133,-1.90711,-1.84823,-1.99771,3.16858,-5.95716,-0.909043,4.73755,-0.0360683,0.0960933,0.181343,-0.0659967,0.015145,0.151883,0.0446874,-0.220191,-0.0706632
-185.776,0.947933,0.0438943,6,127,0,196.575,-0.114406,-13.1162,0.498434,-0.86442,-1.22647,-0.769904,0.197914,-1.66109,1.32057,-0.376925,3.22474,-0.163412,0.374025,0.458114,-0.598141,0.725155,1.31341,-0.280413,1.07725,0.260851,0.207771,0.448057,5.57421,1.60732,-2.78753,-3.95504,-2.48274,0.63822,-5.35658,4.2585,-1.21549,-0.0426261,0.0975646,0.119499,-0.156026,0.189157,0.342605,-0.0731458,0.281,-0.114406
-191.59,0.99359,0.0438943,6,63,0,200.4,-0.0789055,-9.86468,-0.0758358,-0.387171,-1.30559,-0.923037,0.820801,-2.8658,0.76539,2.27065,3.23901,-0.249779,0.408968,0.643286,-0.172676,0.429197,0.335398,1.08644,-1.06533,0.29396,0.143257,0.428143,3.15817,-0.245633,-1.25405,-4.2288,-2.98972,2.65858,-9.28235,2.47911,7.35467,-0.0734249,0.12022,0.1891,-0.0507598,0.126167,0.0985935,0.319369,-0.313164,-0.0789055
-191.256,0.992382,0.0438943,6,127,0,207.322,-0.121275,-16.4794,0.165747,-1.12274,-1.28219,-0.775154,0.934046,-0.603881,2.61723,-0.871157,3.98141,-0.672651,0.897856,1.19358,-1.30466,1.2756,2.34849,0.349643,0.463423,0.109068,0.377636,0.391045,3.12471,0.659908,-4.47008,-5.10491,-3.08621,3.71882,-2.4043,10.4203,-3.46843,-0.073365,0.0979278,0.130182,-0.142297,0.139128,0.256146,0.038135,0.0505448,-0.121275
-192.192,0.782296,0.0438943,7,127,0,202.723,-0.107757,-9.95635,-1.09876,-1.63711,-1.1675,-1.01294,0.988887,-0.970559,2.83038,0.063621,2.54352,-0.634059,0.759133,1.77051,-1.17659,1.48246,2.29242,1.19799,0.164469,0.114435,0.324546,0.404128,2.72977,-2.79473,-4.16402,-2.96956,-2.57643,2.51526,-2.46864,7.19913,0.161821,-0.0725587,0.0868716,0.202609,-0.134643,0.169646,0.262334,0.137093,0.018821,-0.107757
-189.336,0.914404,0.0438943,6,127,0,201.078,-0.141651,-11.3674,-0.822253,-1.15566,-1.49826,-1.19972,-0.493289,-1.95464,0.332026,0.721111,2.49509,-0.559994,0.815202,1.23209,-0.742585,0.527621,1.69954,0.714978,1.40239,0.125763,0.197246,0.398954,4.06512,-2.0516,-2.88349,-3.7383,-2.9934,-1.2308,-4.87701,0.828435,1.79924,-0.0704263,0.102522,0.154951,-0.0933893,0.066355,0.213739,0.0899175,0.176368,-0.141651
-190.49,0.911952,0.0438943,7,127,0,201.584,-0.120066,-11.6601,-0.74828,-1.66828,-1.34674,-1.55748,0.0812288,-1.51501,1.79999,-0.105535,2.7067,-0.604001,0.711691,1.13889,0.193726,1.17303,1.46756,0.251228,-0.613673,0.136789,0.426232,0.401349,2.80786,-2.02537,-4.51553,-3.64521,-4.21562,0.219862,-4.10068,4.87202,-0.285652,-0.0826205,0.0973514,0.155788,0.0264996,0.160457,0.200746,0.0343652,-0.0839436,-0.120066
-193.421,0.922037,0.0438943,6,127,0,201.251,-0.0720432,-11.2419,-0.49424,-1.92611,-1.29527,-1.32236,0.431046,-0.410817,1.74048,0.0303822,3.00537,-0.472352,0.896277,1.45629,0.174352,1.13541,2.10908,-0.473438,-0.723382,0.107965,0.266122,0.394968,3.85764,-1.48537,-5.78867,-3.89276,-3.97419,1.29545,-1.23466,5.23078,0.0913096,-0.0509975,0.0967667,0.157229,0.018824,0.122585,0.227708,-0.0511148,-0.0781001,-0.0720432
-197.374,0.965344,0.0438943,6,63,0,206.408,-0.0779065,-10.564,-0.490479,-2.0947,-1.0904,-1.57661,0.179519,-1.12015,1.42082,-0.449868,3.05669,-0.457392,0.862721,1.91517,0.0293572,1.43419,2.34122,-0.393156,-0.63362,0.109736,0.235141,0.40052,5.36975,-1.49924,-6.40285,-3.33302,-4.81921,0.548735,-3.42395,4.34301,-1.37511,-0.0501923,0.0946715,0.210163,0.00322154,0.157382,0.256916,-0.0431434,-0.0695309,-0.0779065
-193.386,0.999325,0.0438943,7,127,0,206.688,-0.206078,-13.0449,-1.5877,-0.958363,-1.2369,-0.473245,-0.0247153,-0.553278,0.556593,-0.781591,3.62314,-0.767205,0.816754,-0.112592,-0.675611,0.42506,1.52267,-0.177019,0.264739,0.105767,0.461679,0.410454,2.3505,-5.75247,-3.47228,-4.48145,-1.71463,-0.0895471,-2.0046,2.01661,-2.83181,-0.0811447,0.0863854,-0.0119085,-0.0714571,0.0449572,0.161048,-0.0187227,0.0280006,-0.206078
-191.914,0.988224,0.0438943,7,127,0,200.255,-0.0597774,-7.92941,-0.976767,-1.43805,-0.738875,-1.07685,-0.273879,-0.606705,0.362729,0.978889,3.57257,-0.897624,1.21853,1.40529,-0.626111,0.826753,0.964424,0.567333,0.390327,0.0749145,0.253603,0.387986,3.72508,-3.48957,-5.13752,-2.63968,-3.84712,-0.97845,-2.1675,1.29587,3.49715,-0.067245,0.0912856,0.105277,-0.0469048,0.0619358,0.0722494,0.0425015,0.0292411,-0.0597774
-199.628,0.91628,0.0438943,6,127,0,211.836,-0.0221056,-10.4408,0.433016,0.369553,-1.02505,-0.0809502,-0.310908,-1.71195,0.113324,1.89366,2.96487,-0.810098,2.05963,0.924818,-0.685223,-0.589537,-0.478411,1.14155,1.00413,0.0526188,0.408448,0.45589,2.61507,1.28384,1.09568,-3.03915,-0.240007,-0.921801,-5.07571,0.335991,5.61446,-0.0426264,0.108375,0.0486628,-0.0360557,-0.0310208,-0.0251734,0.0600671,0.0528362,-0.0221056
-191.44,0.995763,0.0438943,7,127,0,211.739,-0.10182,-10.2306,0.398568,-0.594479,-1.10569,-1.00605,0.0463672,-2.64664,0.955036,1.78378,3.08615,-0.259935,0.722323,0.867073,-1.19112,0.878888,0.776106,2.67896,-0.300397,0.126619,0.242161,0.323639,2.95955,1.23004,-1.83465,-3.41233,-3.10481,0.143096,-8.16791,2.94738,5.50499,-0.0329128,0.0914602,0.109788,-0.150819,0.111284,0.0982702,0.339208,-0.0380361,-0.10182
-191.183,0.965258,0.0438943,5,31,0,198.211,-0.099008,-10.3788,0.450865,-0.556855,-1.2609,-0.923031,0.201952,-2.57909,0.501927,2.13615,2.87228,-0.350676,0.944691,0.522351,-1.32898,1.09105,0.557432,2.34519,-0.89179,0.130924,0.243467,0.33159,2.45505,1.29501,-1.59945,-3.62167,-2.6512,0.580062,-7.40788,1.44168,6.13563,-0.0459117,0.123682,0.0683881,-0.173995,0.142845,0.072981,0.307041,-0.116756,-0.099008
-195.688,0.809813,0.0438943,6,63,0,203.799,-0.144635,-10.1197,0.977216,-0.575907,-1.40768,-0.551142,0.638834,-1.84578,0.682057,2.30727,2.51077,-0.255805,1.17451,1.08884,-1.0682,0.960552,0.595097,1.79481,-1.67466,0.0959977,0.123276,0.383071,1.95517,2.45357,-1.44597,-3.53437,-1.38379,1.60397,-4.63434,1.71249,5.79303,-0.0245567,0.11275,0.104526,-0.102545,0.0922108,0.0571279,0.172298,-0.160764,-0.144635
-189.101,0.985545,0.0438943,6,127,0,204.731,-0.0843826,-6.80175,-0.0923474,-1.16342,-0.961713,-1.07234,0.497262,-1.92434,-0.649102,0.473796,2.6155,-0.404131,0.722489,1.09151,-1.07124,0.192614,0.0814219,0.772852,-0.817582,0.137166,0.17751,0.374557,3.62187,-0.241535,-3.04293,-2.51536,-2.80471,1.30059,-5.03312,-1.69773,1.23922,-0.0554331,0.0991011,0.149719,-0.146938,0.0264201,0.0111683,0.106009,-0.112145,-0.0843826
-192.701,0.893894,0.0438943,7,127,0,204.236,-0.142198,-10.3744,0.0968295,-1.55648,-1.60829,-0.797063,1.02523,-1.53668,1.982,0.842104,2.2336,-0.209781,0.517032,0.409183,-0.127652,0.719638,2.16746,-0.444834,-0.0593528,0.180518,0.283287,0.386903,3.91692,0.216278,-3.47655,-3.59228,-1.78032,2.28994,-3.43232,4.427,1.88092,-0.0378692,0.0933336,0.0738649,-0.0230435,0.129908,0.391265,-0.0803005,-0.0107143,-0.142198
-190.063,0.970571,0.0438943,6,127,0,210.021,-0.116875,-11.3337,-0.392874,-1.55431,-1.6716,-0.812779,0.549972,-0.636441,1.59097,-0.373007,2.17588,-0.173156,0.525878,0.538407,-0.104493,0.783195,2.12683,0.0191715,0.592184,0.186127,0.266477,0.413817,3.03947,-0.854848,-3.382,-3.6372,-1.76851,1.19667,-1.38482,3.46175,-0.811619,-0.0322289,0.09788,0.100212,-0.0194491,0.145774,0.39586,0.00356833,0.110222,-0.116875
-186.299,0.967765,0.0438943,6,127,0,197.651,-0.119163,-10.6158,0.706492,-1.6687,-0.943634,-1.12128,1.08926,-0.857769,0.634009,-0.669801,4.33668,-0.705591,0.552587,1.37152,-1.29726,0.498465,0.745099,-0.911381,-0.826161,0.122156,0.270933,0.386381,3.3127,3.06383,-7.23662,-4.09223,-4.86261,4.72375,-3.71987,2.74949,-2.90471,-0.0861922,0.0675019,0.16754,-0.158468,0.0608906,0.0910184,-0.111331,-0.100921,-0.119163
